PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,LATEST_GPS_TIMESTAMP,DISTANCE,COLLECTION_DAY,DELIVERY_DAY,DELIVERY_HOUR,DELIVERY_WINDOW_DURATION,SHIPMENT_DURATION,DELAYED,CARRIER_ID_CONDENSED,IS_VAN
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231227-277003,CAUK000863,TractorUnit,Curtain-Side 13.6M Trailer,GL3 4AJ,S80 3EG,51.843233,-2.170887,53.295391,-1.066283,2023-12-28 14:00:00+00:00,2023-12-28 15:00:00+00:00,2023-12-28 19:30:00+00:00,2023-12-28 20:00:00+00:00,2023-12-28 19:01:00+00:00,178.1007550119908,Thursday,Thursday,20,0.5,6.0,0,36,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231017-253683,CAUK000863,TractorUnit,Curtain-Side 13.6M Trailer,L11 0JA,WV4 6UD,53.462845,-2.896967,52.560452,-2.099437,2023-10-19 10:00:00+00:00,2023-10-19 10:01:00+00:00,2023-10-19 16:55:00+00:00,2023-10-19 17:25:00+00:00,2023-10-19 16:44:00+01:00,113.79814434622811,Thursday,Thursday,17,0.5,7.416666666666667,0,36,0
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231020-254730,CAUK000192,TractorUnit,Curtain-Side 13.6M Trailer,DN8 5TE,NP12 0PJ,53.566639,-0.919839,51.667325,-3.190283,2023-10-23 06:00:00+00:00,2023-10-23 14:00:00+00:00,2023-10-24 08:00:00+00:00,2023-10-24 15:59:00+00:00,2023-10-24 11:12:00+01:00,261.3474094313383,Monday,Tuesday,15,7.983333333333333,33.983333333333334,0,9,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231223-276692,CAUK000660,TractorUnit,Box 44ft,BD5 8LZ,HP2 7PZ,53.764125,-1.740145,51.771841,-0.439918,2023-12-28 16:20:00+00:00,2023-12-28 18:00:00+00:00,2023-12-29 05:00:00+00:00,2023-12-29 07:56:00+00:00,2023-12-28 21:33:00+00:00,238.43256564764945,Thursday,Friday,7,2.933333333333333,15.6,0,29,0
872e72c8-dd37-43fe-820c-ff962d398840,SEZHUK-231023-255635,CAUK001028,TractorUnit,Curtain-Side 13.6M Trailer,NN4 9BA,DA18 4AG,52.213462,-0.951036,51.497213,0.142124,2023-10-25 11:00:00+00:00,2023-10-25 12:00:00+00:00,2023-10-25 15:30:00+00:00,2023-10-25 16:30:00+00:00,2023-10-25 14:20:00+01:00,109.65050375440168,Wednesday,Wednesday,16,1.0,5.5,0,47,0
369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231213-272846,CAUK000689,TractorUnit,Curtain-Side 13.6M Trailer,DN3 3FG,BS10 7JB,53.537133,-1.037405,51.51091,-2.619005,2023-12-15 06:00:00+00:00,2023-12-15 18:00:00+00:00,2023-12-18 07:00:00+00:00,2023-12-18 11:59:00+00:00,2023-12-15 11:41:00+00:00,249.70725665319353,Friday,Monday,11,4.983333333333333,77.98333333333333,0,30,0
369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231124-265947,CAUK000863,TractorUnit,Curtain-Side 13.6M Trailer,DN3 3FG,SN3 4QL,53.537133,-1.037405,51.587294,-1.750017,2023-11-28 06:00:00+00:00,2023-11-28 18:00:00+00:00,2023-11-29 13:32:00+00:00,2023-11-29 14:00:00+00:00,2023-11-29 15:59:00+00:00,222.2874638931078,Tuesday,Wednesday,14,0.4666666666666667,32.0,1,36,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231112-262143,CAUK000863,TractorUnit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763771,-1.739326,51.771841,-0.439918,2023-11-16 02:20:00+00:00,2023-11-16 04:00:01+00:00,2023-11-16 08:51:00+00:00,2023-11-16 11:46:01+00:00,2023-11-16 10:30:00+00:00,238.37573353696422,Thursday,Thursday,11,2.9169444444444443,9.43361111111111,0,36,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231112-262209,CAUK000435,TractorUnit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-11-13 22:19:00+00:00,2023-11-14 01:00:01+00:00,2023-11-14 06:00:00+00:00,2023-11-14 08:55:01+00:00,2023-11-14 10:43:00+00:00,261.3547591085844,Monday,Tuesday,8,2.9169444444444443,10.600277777777778,1,24,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231128-267081,CAUK000876,TractorUnit,Curtain-Side 13.6M Trailer,DE14 1PT,BT26 6JJ,52.811918,-1.630808,54.474078,-6.104285,2023-11-29 10:00:00+00:00,2023-12-01 07:00:00+00:00,2023-12-01 07:30:00+00:00,2023-12-01 08:00:00+00:00,2023-12-04 08:03:00+00:00,348.8338531962683,Wednesday,Friday,8,0.5,46.0,1,37,0
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231215-274457,CAUK000222,TractorUnit,Curtain-Side 13.6M Trailer,BS35 4GG,LE67 1UA,51.55257,-2.65344,52.700602,-1.340811,2023-12-21 09:00:00+00:00,2023-12-21 13:00:00+00:00,2023-12-22 08:00:00+00:00,2023-12-22 09:00:00+00:00,2023-12-22 10:58:00+00:00,156.19528032696456,Thursday,Friday,9,1.0,24.0,1,11,0
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231023-255537,CAUK000096,TractorUnit,Curtain-Side 13.6M Trailer,BS35 4GG,BS11 9BT,51.55257,-2.65344,51.511084,-2.703002,2023-10-24 09:00:00+00:00,2023-10-24 09:30:00+00:00,2023-10-24 15:03:00+00:00,2023-10-24 15:33:00+00:00,2023-10-26 07:56:00+01:00,5.756089992453012,Tuesday,Tuesday,15,0.5,6.55,1,2,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231116-263410,CAUK001009,3.5TVan,LWB Van,DE74 2TR,L24 8RF,52.829374,-1.332134,53.349124,-2.876108,2023-12-01 04:45:00+00:00,2023-12-01 05:45:00+00:00,2023-12-01 09:00:00+00:00,2023-12-01 10:00:00+00:00,2023-12-01 08:32:00+00:00,118.51380408297166,Friday,Friday,10,1.0,5.25,0,44,1
1efc40ea-69b6-473c-9fe1-afe97714399d,SEZHUK-231103-259590,CAUK000222,TractorUnit,Curtain-Side 13.6M Trailer,WN4 8DE,ST4 4FA,53.501398,-2.64202,52.983393,-2.181287,2023-11-06 10:00:00+00:00,2023-11-06 10:30:00+00:00,2023-11-06 16:30:00+00:00,2023-11-06 17:00:00+00:00,2023-11-06 19:15:00+00:00,65.34134447244259,Monday,Monday,17,0.5,7.0,1,11,0
b145965f-b287-43cb-af63-751b918f0ec8,SEZHUK-231003-249597,CAUK000854,TractorUnit,Curtain-Side 13.6M Trailer,ML4 3NW,MK17 8FF,55.821702,-4.036872,52.040191,-0.673743,2023-10-04 17:00:00+00:00,2023-10-04 18:00:00+00:00,2023-10-05 09:30:00+00:00,2023-10-05 10:00:00+00:00,2023-10-05 11:28:00+01:00,475.21031496583646,Wednesday,Thursday,10,0.5,17.0,0,35,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-230927-248123,CAUK000912,3.5TVan,Box,S35 2PW,LE3 8DX,53.476793,-1.471546,52.641456,-1.216005,2023-10-07 00:30:00+00:00,2023-10-07 01:00:00+00:00,2023-10-07 03:00:00+00:00,2023-10-07 03:30:00+00:00,2023-10-07 02:07:00+01:00,94.52788851022619,Saturday,Saturday,3,0.5,3.0,0,40,1
9e78d49e-043c-4f19-af07-a116101abe0b,SEZHUK-231220-275794,CAUK000029,TractorUnit,Curtain-Side 13.6M Trailer,S80 3EG,B6 7BH,53.295391,-1.066283,52.515755,-1.87274,2023-12-21 15:00:00+00:00,2023-12-21 15:56:00+00:00,2023-12-22 08:25:00+00:00,2023-12-22 09:47:00+00:00,2023-12-22 09:19:00+00:00,102.33042897626777,Thursday,Friday,9,1.3666666666666667,18.783333333333335,0,0,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254971,CAUK001009,3.5TVan,LWB Van,DE74 2TR,RG2 0RP,52.829374,-1.332134,51.432237,-0.984601,2023-11-02 04:00:00+00:00,2023-11-02 05:00:00+00:00,2023-11-02 07:45:00+00:00,2023-11-02 08:45:00+00:00,2023-11-02 07:23:00+00:00,157.26966363697647,Thursday,Thursday,8,1.0,4.75,0,44,1
5456fcfa-5b0c-428e-b322-240d508b6660,SEZHUK-231218-275180,CAUK000034,TractorUnit,Curtain-Side 13.6M Trailer,PE29 2XR,NP26 3TS,52.315672,-0.157664,51.571921,-2.862409,2023-12-19 15:00:00+00:00,2023-12-19 15:15:00+00:00,2023-12-19 20:00:00+00:00,2023-12-19 20:15:00+00:00,2023-12-20 19:16:00+00:00,203.55188954525565,Tuesday,Tuesday,20,0.25,5.25,1,1,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231116-263425,CAUK001009,3.5TVan,LWB Van,CO4 9QJ,DE74 2TR,51.920887,0.927015,52.829374,-1.332134,2023-11-28 17:30:00+00:00,2023-11-28 18:30:00+00:00,2023-11-28 21:10:00+00:00,2023-11-28 22:10:00+00:00,2023-11-28 22:22:00+00:00,184.08009613113876,Tuesday,Tuesday,22,1.0,4.666666666666667,0,44,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231211-272318,CAUK000029,TractorUnit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-12 15:00:00+00:00,2023-12-12 16:00:00+00:00,2023-12-12 22:30:00+00:00,2023-12-12 23:00:00+00:00,2023-12-12 16:22:00+00:00,198.28262164838597,Tuesday,Tuesday,23,0.5,8.0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231220-275809,CAUK000029,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,SS14 3WF,53.293393,-1.074008,51.588475,0.466827,2023-12-21 16:00:00+00:00,2023-12-21 16:59:00+00:00,2023-12-22 07:55:00+00:00,2023-12-22 08:25:00+00:00,2023-12-22 07:48:00+00:00,216.71491611848438,Thursday,Friday,8,0.5,16.416666666666668,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250809,CAUK000428,TractorUnit,Box 44ft,AL10 8XF,PE3 7EZ,51.742307,-0.219644,52.59025,-0.261951,2023-10-07 14:00:00+00:00,2023-10-07 14:30:00+00:00,2023-10-07 19:36:00+00:00,2023-10-07 20:21:01+00:00,2023-10-07 23:44:00+01:00,94.39543834760406,Saturday,Saturday,20,0.7502777777777778,6.3502777777777775,1,22,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231124-266011,CAUK001009,3.5TVan,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-12-06 04:45:00+00:00,2023-12-06 05:45:00+00:00,2023-12-06 08:15:00+00:00,2023-12-06 09:15:00+00:00,2023-12-06 08:47:00+00:00,157.49763129166953,Wednesday,Wednesday,9,1.0,4.5,0,44,1
761f4ba9-6b78-46bf-a925-28366e334228,SEZHUK-231212-272736,CAUK001068,TractorUnit,Temperature-Controlled,S42 5BX,LU4 9TT,53.19364,-1.361769,51.921959,-0.487233,2023-12-21 01:00:00+00:00,2023-12-21 01:30:00+00:00,2023-12-21 04:30:00+00:00,2023-12-21 05:00:00+00:00,2023-12-21 07:32:00+00:00,153.4342585484657,Thursday,Thursday,5,0.5,4.0,1,49,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231020-254872,CAUK001009,3.5TVan,LWB Van,EN1 1TX,DE74 2TR,51.650981,-0.054718,52.826322,-1.348973,2023-10-31 16:15:00+00:00,2023-10-31 17:15:00+00:00,2023-10-31 19:45:00+00:00,2023-10-31 20:00:00+00:00,2023-10-31 19:07:00+00:00,157.85788414852232,Tuesday,Tuesday,20,0.25,3.75,0,44,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231001-249121,CAUK000490,TractorUnit,Box 44ft,BD5 8LZ,CW1 6FB,53.763771,-1.739326,53.088574,-2.418451,2023-10-02 05:00:00+00:00,2023-10-02 06:40:01+00:00,2023-10-02 08:25:00+00:00,2023-10-02 10:25:01+00:00,2023-10-02 14:19:00+01:00,87.66241576791904,Monday,Monday,10,2.000277777777778,5.416944444444445,1,27,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231221-276302,CAUK000863,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,RM19 1ND,53.293393,-1.074008,51.480755,0.261461,2023-12-23 06:00:00+00:00,2023-12-23 06:59:00+00:00,2023-12-23 09:55:00+00:00,2023-12-23 10:25:00+00:00,2023-12-23 12:57:00+00:00,221.23735298920764,Saturday,Saturday,10,0.5,4.416666666666667,1,36,0
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231219-275380,CAUK000192,TractorUnit,Curtain-Side 13.6M Trailer,DN8 5TE,M28 2LA,53.566639,-0.919839,53.51581,-2.360244,2023-12-20 06:00:00+00:00,2023-12-20 18:00:00+00:00,2023-12-21 11:31:00+00:00,2023-12-21 11:59:00+00:00,2023-12-21 18:08:00+00:00,95.65694518371049,Wednesday,Thursday,11,0.4666666666666667,29.983333333333334,1,9,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231214-273639,CAUK000250,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,MITCHELSTOWN,53.293393,-1.074008,52.276579,-8.258109,2023-12-19 06:00:00+00:00,2023-12-19 06:59:00+00:00,2023-12-21 05:55:00+00:00,2023-12-21 06:25:00+00:00,2023-12-21 06:13:00+00:00,497.5108947663322,Tuesday,Thursday,6,0.5,48.416666666666664,0,14,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231119-264257,CAUK000863,TractorUnit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763558,-1.739636,51.771841,-0.439918,2023-11-25 01:20:00+00:00,2023-11-25 03:00:01+00:00,2023-11-25 07:51:00+00:00,2023-11-25 10:46:01+00:00,2023-11-25 12:21:00+00:00,238.36146435885018,Saturday,Saturday,10,2.9169444444444443,9.43361111111111,1,36,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231004-250033,CAUK001022,3.5TVan,LWB Van,SL3 0BB,E1W 2DA,51.470264,-0.515011,51.508392,-0.057296,2023-10-11 05:45:00+00:00,2023-10-11 06:45:00+00:00,2023-10-11 07:15:00+00:00,2023-10-11 08:15:00+00:00,2023-10-11 08:27:00+01:00,32.07309962730457,Wednesday,Wednesday,8,1.0,2.5,0,45,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231111-262065,CAUK000766,TractorUnit,Box 44ft,BD5 8LZ,HP2 7PZ,53.763771,-1.739326,51.771841,-0.439918,2023-11-11 22:19:00+00:00,2023-11-12 01:00:01+00:00,2023-11-12 05:51:00+00:00,2023-11-12 07:51:01+00:00,2023-11-12 08:15:00+00:00,238.37573353696422,Saturday,Sunday,7,2.000277777777778,9.533611111111112,0,31,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266592,CAUK001068,TractorUnit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763558,-1.739636,51.398851,-1.231993,2023-12-01 00:20:00+00:00,2023-12-01 02:00:01+00:00,2023-12-01 07:37:00+00:00,2023-12-01 10:33:01+00:00,2023-12-01 15:04:00+00:00,265.3790696179686,Friday,Friday,10,2.933611111111111,10.216944444444444,1,49,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231108-260649,CAUK000876,TractorUnit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.886427,-1.271051,54.474078,-6.104285,2023-11-09 14:00:00+00:00,2023-11-09 14:30:00+00:00,2023-11-13 07:30:00+00:00,2023-11-13 08:00:00+00:00,2023-11-13 10:18:00+00:00,322.2105627238813,Thursday,Monday,8,0.5,90.0,1,37,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231120-264561,CAUK000250,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,MITCHELSTOWN,53.293393,-1.074008,52.276579,-8.258109,2023-11-23 06:00:00+00:00,2023-11-23 06:59:00+00:00,2023-11-27 10:25:00+00:00,2023-11-27 10:55:00+00:00,2023-11-27 11:52:00+00:00,497.5108947663322,Thursday,Monday,10,0.5,100.91666666666667,1,14,0
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231128-267027,CAUK000863,TractorUnit,Curtain-Side 13.6M Trailer,HP22 5BL,NG7 2SD,51.779657,-0.772897,52.934662,-1.181471,2023-11-29 09:00:00+00:00,2023-11-29 09:30:00+00:00,2023-11-29 13:30:00+00:00,2023-11-29 14:00:00+00:00,2023-11-29 19:10:00+00:00,131.50148084423364,Wednesday,Wednesday,14,0.5,5.0,1,36,0
5456fcfa-5b0c-428e-b322-240d508b6660,SEZHUK-230929-248652,CAUK000034,TractorUnit,Curtain-Side 13.6M Trailer,PE29 2XR,EH48 2FB,52.315672,-0.157664,55.877803,-3.648558,2023-10-02 17:00:00+00:00,2023-10-02 17:00:00+00:00,2023-10-03 11:00:00+00:00,2023-10-03 11:30:00+00:00,2023-10-04 08:05:00+01:00,457.42804584609434,Monday,Tuesday,11,0.5,18.5,1,1,0
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231031-258131,CAUK000222,TractorUnit,Curtain-Side 13.6M Trailer,L11 0JA,NN4 9BB,53.462845,-2.896967,52.215154,-0.947502,2023-11-01 15:00:00+00:00,2023-11-01 15:01:00+00:00,2023-11-02 07:55:00+00:00,2023-11-02 08:25:00+00:00,2023-11-01 22:36:00+00:00,191.1302158095129,Wednesday,Thursday,8,0.5,17.416666666666668,0,11,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231025-256299,CAUK001022,3.5TVan,LWB Van,E1W 2DA,SL3 0BB,51.508022,-0.05711,51.470809,-0.514738,2023-11-10 19:05:00+00:00,2023-11-10 20:05:00+00:00,2023-11-10 20:05:00+00:00,2023-11-10 21:05:00+00:00,2023-11-10 21:05:00+00:00,32.05374186326963,Friday,Friday,21,1.0,2.0,0,45,1
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231027-257045,CAUK000250,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,MITCHELSTOWN,53.293393,-1.074008,52.276579,-8.258109,2023-11-01 04:00:00+00:00,2023-11-01 04:59:00+00:00,2023-11-03 10:25:00+00:00,2023-11-03 10:55:00+00:00,2023-11-03 11:46:00+00:00,497.5108947663322,Wednesday,Friday,10,0.5,54.916666666666664,1,14,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231112-262174,CAUK000814,TractorUnit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-11-14 16:20:00+00:00,2023-11-14 18:00:01+00:00,2023-11-15 06:00:00+00:00,2023-11-15 08:56:01+00:00,2023-11-15 01:44:00+00:00,265.3998442836438,Tuesday,Wednesday,8,2.933611111111111,16.600277777777777,0,34,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231020-254890,CAUK000349,TractorUnit,Curtain-Side 13.6M Trailer,L11 0JA,EN11 0EZ,53.462845,-2.896967,51.766224,0.009545,2023-10-23 13:00:00+00:00,2023-10-23 13:01:00+00:00,2023-10-24 08:55:00+00:00,2023-10-24 09:25:00+00:00,2023-10-23 16:57:00+01:00,272.7257957385398,Monday,Tuesday,9,0.5,20.416666666666668,0,19,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231018-254072,CAUK001039,TractorUnit,Curtain-Side 13.6M Trailer,DE14 2WT,NP26 3DF,52.800481,-1.663328,51.55991,-2.882457,2023-10-19 17:00:00+00:00,2023-10-19 18:00:00+00:00,2023-10-20 04:30:00+00:00,2023-10-20 05:00:00+00:00,2023-10-20 06:31:00+01:00,161.26708391267616,Thursday,Friday,5,0.5,12.0,1,50,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231130-268182,CAUK000224,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,NN15 5YT,53.293393,-1.074008,52.370504,-0.684925,2023-12-04 04:00:00+00:00,2023-12-04 04:59:00+00:00,2023-12-04 08:15:00+00:00,2023-12-04 08:45:00+00:00,2023-12-04 10:52:00+00:00,105.99648611150266,Monday,Monday,8,0.5,4.75,1,12,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231025-256608,CAUK000446,TractorUnit,Curtain-Side 13.6M Trailer,L11 0JA,LE17 4XH,53.462845,-2.896967,52.454783,-1.253028,2023-10-27 11:00:00+00:00,2023-10-27 11:01:00+00:00,2023-10-27 17:55:00+00:00,2023-10-27 18:25:00+00:00,2023-10-27 19:09:00+01:00,157.4390598127159,Friday,Friday,18,0.5,7.416666666666667,0,25,0
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231208-271601,CAUK000199,18TRigid,Curtain Side,LS10 1SL,ST4 3PR,53.771668,-1.514934,52.993263,-2.145935,2023-12-11 04:00:00+00:00,2023-12-11 04:30:00+00:00,2023-12-11 07:30:00+00:00,2023-12-11 08:00:00+00:00,2023-12-13 08:40:00+00:00,96.26957456465612,Monday,Monday,8,0.5,4.0,1,10,0
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231012-252681,CAUK000529,TractorUnit,Curtain-Side 13.6M Trailer,LE19 1WY,UB6 8GD,52.601991,-1.190434,51.539509,-0.360987,2023-10-13 03:30:00+00:00,2023-10-13 04:00:00+00:00,2023-10-13 21:30:00+00:00,2023-10-13 22:00:00+00:00,2023-10-13 08:47:00+01:00,131.18830261722294,Friday,Friday,22,0.5,18.5,0,50,0
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231025-256126,CAUK000222,TractorUnit,Curtain-Side 13.6M Trailer,L11 0JA,DE72 2HP,53.462845,-2.896967,52.867015,-1.314862,2023-10-26 14:00:00+00:00,2023-10-26 14:01:00+00:00,2023-10-27 05:55:00+00:00,2023-10-27 06:25:00+00:00,2023-10-26 17:54:00+01:00,124.86887292865572,Thursday,Friday,6,0.5,16.416666666666668,0,11,0
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231215-274092,CAUK000116,TractorUnit,Curtain-Side 13.6M Trailer,DN8 5TE,SN4 8EQ,53.566639,-0.919839,51.569032,-1.890228,2023-12-18 06:00:00+00:00,2023-12-18 18:00:00+00:00,2023-12-19 08:00:00+00:00,2023-12-19 15:59:00+00:00,2023-12-19 09:00:00+00:00,231.81759863515575,Monday,Tuesday,15,7.983333333333333,33.983333333333334,0,4,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231020-255020,CAUK000863,TractorUnit,Curtain-Side 13.6M Trailer,S80 3FY,IP33 2JG,53.293393,-1.074008,52.236599,0.717008,2023-10-23 14:00:00+00:00,2023-10-23 14:59:00+00:00,2023-10-24 07:55:00+00:00,2023-10-24 08:25:00+00:00,2023-10-23 16:41:00+01:00,168.64955671395705,Monday,Tuesday,8,0.5,18.416666666666668,0,36,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231103-259206,CAUK000689,TractorUnit,Curtain-Side 13.6M Trailer,DE12 8AA,TA6 4FG,52.690284,-1.548894,51.155543,-2.983834,2023-11-06 13:56:00+00:00,2023-11-06 14:56:00+00:00,2023-11-07 06:30:00+00:00,2023-11-07 07:00:00+00:00,2023-11-06 19:54:00+00:00,197.23574607187948,Monday,Tuesday,7,0.5,17.066666666666666,0,30,0
37c479e0-b988-4546-8b06-b32841ba779c,SEZHUK-231106-259926,CAUK000484,TractorUnit,Curtain-Side 13.6M Trailer,S9 1TZ,L3 1DL,53.397681,-1.401805,53.406761,-2.998437,2023-11-06 13:00:00+00:00,2023-11-10 10:00:00+00:00,2023-11-06 13:00:00+00:00,2023-11-10 17:00:00+00:00,2023-11-14 08:40:00+00:00,106.19719788535795,Monday,Friday,17,100.0,100.0,1,26,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231025-256504,CAUK000912,3.5TVan,Box,BD5 8LZ,LE3 8DX,53.766832,-1.740516,52.641456,-1.216005,2023-11-01 00:30:00+00:00,2023-11-01 01:00:00+00:00,2023-11-02 02:30:00+00:00,2023-11-02 03:00:00+00:00,2023-11-01 02:13:00+00:00,130.05367572600213,Wednesday,Thursday,3,0.5,26.5,0,40,1
872e72c8-dd37-43fe-820c-ff962d398840,SEZHUK-231023-255634,CAUK000310,TractorUnit,Curtain-Side 13.6M Trailer,DE14 2WT,OX11 7HJ,52.800481,-1.663328,51.619119,-1.256837,2023-10-25 14:00:00+00:00,2023-10-25 14:30:00+00:00,2023-10-25 18:00:00+00:00,2023-10-25 18:45:00+00:00,2023-10-25 19:04:00+01:00,134.35574474956988,Wednesday,Wednesday,18,0.75,4.75,0,18,0
872e72c8-dd37-43fe-820c-ff962d398840,SEZHUK-231208-271511,CAUK000310,TractorUnit,Curtain-Side 13.6M Trailer,NN4 9BA,OX11 7HJ,52.213462,-0.951036,51.619119,-1.256837,2023-12-12 07:00:00+00:00,2023-12-12 07:30:00+00:00,2023-12-12 10:30:00+00:00,2023-12-12 11:00:00+00:00,2023-12-12 18:39:00+00:00,69.39652788823402,Tuesday,Tuesday,11,0.5,4.0,1,18,0
e9c98f2d-327b-46b9-b3de-0c2e069e262d,SEZHUK-231004-249903,CAUK000029,TractorUnit,Curtain-Side 13.6M Trailer,DN11 9HE,NN4 9BF,53.437296,-1.068189,52.212328,-0.944564,2023-10-06 08:44:47+00:00,2023-10-06 09:43:47+00:00,2023-10-06 12:15:00+00:00,2023-10-06 12:45:00+00:00,2023-10-06 14:28:00+01:00,136.57248214408634,Friday,Friday,12,0.5,4.003611111111111,1,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231001-249183,CAUK000883,TractorUnit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-06 01:01:00+00:00,2023-10-06 02:41:01+00:00,2023-10-06 07:54:00+00:00,2023-10-06 10:50:01+00:00,2023-10-22 15:20:00+01:00,265.3998442836438,Friday,Friday,10,2.933611111111111,9.816944444444445,1,38,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231020-254928,CAUK001022,3.5TVan,LWB Van,E1W 2DA,SL3 0BB,51.508022,-0.05711,51.470809,-0.514738,2023-11-01 19:05:00+00:00,2023-11-01 20:05:00+00:00,2023-11-01 20:05:00+00:00,2023-11-01 21:05:00+00:00,2023-11-01 20:52:00+00:00,32.05374186326963,Wednesday,Wednesday,21,1.0,2.0,0,45,1
