DISTANCE,DELIVERY_HOUR,DELIVERY_WINDOW_DURATION,SHIPMENT_DURATION,DELAYED,CARRIER_ID_CONDENSED,IS_VAN
0.0,22,0.5,18.25,0,7,0
198.28262164838597,21,0.5,7.0,1,0,0
48.359839961534625,10,0.5,3.5,0,43,0
198.28262164838597,4,0.5,7.0,1,48,0
178.1007550119908,20,0.5,6.0,0,36,0
113.79814434622811,17,0.5,7.416666666666667,0,36,0
261.3474094313383,15,7.983333333333333,33.983333333333334,0,9,0
238.43256564764945,7,2.933333333333333,15.6,0,29,0
109.65050375440168,16,1.0,5.5,0,47,0
249.70725665319353,11,4.983333333333333,77.98333333333333,0,30,0
222.2874638931078,14,0.4666666666666667,32.0,1,36,0
238.37573353696422,11,2.9169444444444443,9.43361111111111,0,36,0
261.3547591085844,8,2.9169444444444443,10.600277777777778,1,24,0
348.8338531962683,8,0.5,46.0,1,37,0
156.19528032696456,9,1.0,24.0,1,11,0
5.756089992453012,15,0.5,6.55,1,2,0
118.51380408297166,10,1.0,5.25,0,44,1
65.34134447244259,17,0.5,7.0,1,11,0
475.21031496583646,10,0.5,17.0,0,35,0
94.52788851022619,3,0.5,3.0,0,40,1
102.33042897626777,9,1.3666666666666667,18.783333333333335,0,0,0
157.26966363697647,8,1.0,4.75,0,44,1
203.55188954525565,20,0.25,5.25,1,1,0
184.08009613113876,22,1.0,4.666666666666667,0,44,1
198.28262164838597,23,0.5,8.0,0,0,0
216.71491611848438,8,0.5,16.416666666666668,0,0,0
94.39543834760406,20,0.7502777777777778,6.3502777777777775,1,22,0
157.49763129166953,9,1.0,4.5,0,44,1
153.4342585484657,5,0.5,4.0,1,49,0
157.85788414852232,20,0.25,3.75,0,44,1
87.66241576791904,10,2.000277777777778,5.416944444444445,1,27,0
221.23735298920764,10,0.5,4.416666666666667,1,36,0
95.65694518371049,11,0.4666666666666667,29.983333333333334,1,9,0
497.5108947663322,6,0.5,48.416666666666664,0,14,0
238.36146435885018,10,2.9169444444444443,9.43361111111111,1,36,0
32.07309962730457,8,1.0,2.5,0,45,1
238.37573353696422,7,2.000277777777778,9.533611111111112,0,31,0
265.3790696179686,10,2.933611111111111,10.216944444444444,1,49,0
322.2105627238813,8,0.5,90.0,1,37,0
497.5108947663322,10,0.5,100.91666666666667,1,14,0
131.50148084423364,14,0.5,5.0,1,36,0
457.42804584609434,11,0.5,18.5,1,1,0
191.1302158095129,8,0.5,17.416666666666668,0,11,0
32.05374186326963,21,1.0,2.0,0,45,1
497.5108947663322,10,0.5,54.916666666666664,1,14,0
265.3998442836438,8,2.933611111111111,16.600277777777777,0,34,0
272.7257957385398,9,0.5,20.416666666666668,0,19,0
161.26708391267616,5,0.5,12.0,1,50,0
105.99648611150266,8,0.5,4.75,1,12,0
157.4390598127159,18,0.5,7.416666666666667,0,25,0
96.26957456465612,8,0.5,4.0,1,10,0
131.18830261722294,22,0.5,18.5,0,50,0
124.86887292865572,6,0.5,16.416666666666668,0,11,0
231.81759863515575,15,7.983333333333333,33.983333333333334,0,4,0
168.64955671395705,8,0.5,18.416666666666668,0,36,0
197.23574607187948,7,0.5,17.066666666666666,0,30,0
106.19719788535795,17,100.0,100.0,1,26,0
130.05367572600213,3,0.5,26.5,0,40,1
134.35574474956988,18,0.75,4.75,0,18,0
69.39652788823402,11,0.5,4.0,1,18,0
136.57248214408634,12,0.5,4.003611111111111,1,0,0
265.3998442836438,10,2.933611111111111,9.816944444444445,1,38,0
32.05374186326963,21,1.0,2.0,0,45,1
113.79814434622811,18,0.5,7.416666666666667,1,36,0
61.05219187894715,6,0.5,2.5,0,18,0
94.49403743883643,3,0.5,3.0,0,40,1
0.0,18,1.0,12.0,0,15,0
63.39417714468896,9,0.5,2.5,1,10,1
65.34134447244259,17,0.5,7.0,0,11,0
94.49403743883643,3,0.5,3.0,0,40,1
156.2929426402455,8,0.0,23.0,0,11,0
94.49403743883643,3,0.5,3.0,1,40,1
244.84732444050928,9,0.5,19.0,1,50,0
0.0,18,1.0,12.0,1,15,0
49.216424766930544,21,1.0,3.0,0,46,1
130.05367572600213,3,0.5,26.5,0,40,1
165.94250014460758,10,0.5,18.0,0,36,0
87.32379476176347,19,0.5,27.5,0,27,0
161.03244257507345,9,1.0,4.5,0,44,1
226.66870731846544,11,0.5,18.0,1,36,0
110.79268344803371,15,0.5,4.5,0,22,0
165.26294436600335,20,1.0,5.25,0,44,1
246.30216667553387,12,4.116666666666666,11.033333333333333,0,27,0
113.6682250584068,14,0.5,5.0,1,2,0
32.05374186326963,21,1.0,2.0,0,45,1
212.78595833158425,17,0.5,4.5,0,41,0
161.5521835193821,21,0.5,3.5,0,40,1
41.086016466968886,8,0.5,2.0,1,10,0
209.96170563108817,10,0.5,19.416666666666668,0,36,0
497.5108947663322,10,0.5,52.916666666666664,0,14,0
5.756089992453012,14,0.5,5.0,0,11,0
108.51547845099586,22,0.5,5.0,1,3,0
265.8531852611196,9,2.933333333333333,11.233333333333333,1,31,0
265.8531852611196,13,2.933333333333333,10.216666666666667,0,49,0
215.3517636915956,12,0.5,89.41666666666667,0,14,0
199.54518352187458,10,0.5,17.416666666666668,0,36,0
185.12631404837347,16,0.5,7.0,1,41,0
108.25628078781588,22,1.0,7.0,1,3,0
337.5618540240706,11,0.5,53.416666666666664,0,14,0
238.37573353696422,8,2.9169444444444443,10.450277777777778,1,31,0
198.28262164838597,9,0.5,6.966666666666667,1,48,0
0.0,18,1.0,12.0,0,15,0
232.16743147781935,19,0.5,26.0,0,50,0
65.34134447244259,17,0.5,7.0,0,11,0
167.92231239199214,3,0.5,4.75,1,50,0
238.38105390253725,8,2.933611111111111,16.600277777777777,1,31,0
261.3429452998258,8,2.000277777777778,9.68361111111111,1,24,0
0.0,14,1.0,1.0,0,15,0
32.103777550853934,14,0.5,5.0,1,2,0
255.57460612952963,12,0.5,6.0,1,10,0
94.49403743883643,3,0.5,3.0,0,40,1
373.250332508431,7,0.5,289.9166666666667,0,14,0
134.17572552748808,10,0.5,18.433333333333334,0,13,0
130.05367572600213,3,0.5,2.5,1,40,1
265.3790696179686,9,2.933611111111111,11.233611111111111,0,31,0
354.5168743898234,16,0.5,58.0,0,14,0
238.37573353696422,7,2.000277777777778,18.666944444444443,1,29,0
32.927318776557684,7,0.5,4.416666666666667,1,0,0
198.28262164838597,14,0.5,6.966666666666667,1,39,0
173.79692839030602,20,24.0,28.5,0,44,1
240.2071674924992,8,0.5,18.416666666666668,1,4,0
240.2071674924992,18,0.5,8.416666666666666,1,4,0
282.19539216747506,7,0.5,65.41666666666667,0,36,0
236.3197181196035,8,0.5,65.41666666666667,0,30,0
239.0614815388893,12,2.9166666666666665,9.433333333333334,1,49,0
48.359839961534625,13,1.0,3.0,0,43,0
157.49763129166953,9,1.0,4.5,0,44,1
87.32379476176347,19,0.5,3.5,1,27,0
246.30216667553387,14,4.116666666666666,11.033333333333333,0,49,0
238.43256564764945,7,2.933333333333333,17.6,0,21,0
340.2540824492466,6,0.5,17.416666666666668,0,7,0
32.05374186326963,22,1.0,3.0,0,45,1
198.28262164838597,13,0.5,7.0,1,48,0
165.26294436600335,20,1.0,5.25,0,44,1
139.75294321593273,17,0.5,7.0,0,2,0
233.69486920564057,22,1.0,4.75,0,44,1
75.37889246632726,6,0.5,16.0,0,47,0
198.28262164838597,20,1.0,7.5,0,0,0
348.2547804231974,14,0.5,24.0,1,35,0
113.79814434622811,18,0.5,6.416666666666667,1,11,0
30.02169512844316,5,0.5,2.25,0,40,1
32.103777550853934,14,0.5,5.0,1,2,0
216.16479324389803,13,0.5,21.416666666666668,0,30,0
340.2540824492466,5,0.5,29.083333333333332,0,7,0
157.26966363697647,8,1.0,4.75,0,44,1
109.25757998386769,17,0.5,6.0,1,11,0
109.10764475488,9,0.5,17.466666666666665,1,36,0
198.28262164838597,3,0.5,7.0,0,48,0
264.49408135972016,10,0.5,8.0,0,7,0
130.05367572600213,3,0.5,26.5,0,40,1
223.41894418414978,4,0.5,6.916666666666667,0,11,0
157.4390598127159,2,0.5,5.416666666666667,1,11,0
271.30571558695897,9,0.5,19.25,0,30,0
181.85049135534913,8,0.5,17.0,1,36,0
263.4463272997275,12,0.5,8.0,1,7,0
197.8173467432695,22,1.0,9.0,0,11,0
99.65527774009837,17,0.5,5.0,0,0,0
475.21031496583646,9,0.5,21.0,0,50,0
49.216424766930544,20,1.0,4.5,0,46,1
0.0,18,1.0,12.0,0,15,0
107.3629111708443,12,0.5,6.0,0,22,0
157.49763129166953,9,1.0,4.5,0,44,1
544.8593570660368,9,1.0,22.0,0,7,0
198.28262164838597,1,0.5,6.966666666666667,1,48,0
94.49403743883643,3,0.5,3.0,0,40,1
24.940001879820187,16,0.5,7.0,0,47,0
191.1302158095129,9,0.5,16.083333333333332,0,11,0
139.61319704207045,17,0.5,7.0,1,11,0
107.3629111708443,12,0.5,6.0,0,22,0
194.95965801571472,9,0.4666666666666667,75.0,1,36,0
173.79692839030602,20,0.25,4.5,0,44,1
72.55101346095479,17,0.5,7.0,1,11,0
238.37573353696422,7,2.933611111111111,17.600277777777777,1,16,0
10.245932078303152,9,0.5,1.5,1,10,1
198.28262164838597,1,0.5,-17.0,1,48,0
236.93387213111413,2,0.5,4.5,1,31,0
198.28262164838597,3,0.5,7.0,0,48,0
330.5131037715953,12,0.5,20.0,1,50,0
94.49403743883643,3,0.5,3.0,0,40,1
353.28897060923185,7,0.5,51.416666666666664,0,14,0
358.60947611861104,8,0.5,45.0,1,37,0
39.88016890947207,11,0.5,4.0,0,11,0
32.05374186326963,21,1.0,2.0,0,45,1
178.1007550119908,17,0.5,6.0,0,36,0
104.877166788235,7,0.5,13.416666666666666,1,25,0
30.02169512844316,5,0.5,2.25,0,40,1
266.199992285146,15,0.5,22.416666666666668,0,36,0
341.2021216844195,7,0.5,18.416666666666668,1,35,0
198.28262164838597,2,1.0,10.0,0,48,0
157.49763129166953,9,1.0,4.5,0,44,1
113.79814434622811,19,0.5,6.416666666666667,0,11,0
66.29539612693945,18,1.0,4.5,0,18,0
214.5613344018602,11,0.4666666666666667,101.5,0,12,0
198.28262164838597,13,0.5,7.0,1,48,0
429.49368331998966,23,0.9833333333333333,9.983333333333333,1,7,0
127.04762591287229,16,0.5,7.0,0,36,0
226.66870731846544,3,0.5,16.416666666666668,1,36,0
153.4342585484657,5,0.5,4.0,1,49,0
113.91201383676142,6,0.5,63.666666666666664,0,39,0
84.04183987170703,10,0.5,4.0,0,18,0
185.12631404837347,16,0.5,7.0,0,41,0
134.17179797096458,10,0.5,4.5,1,18,0
238.36146435885018,12,2.000277777777778,8.516944444444444,0,36,0
264.84689355008703,15,7.983333333333333,81.98333333333333,0,9,0
107.9885493044041,10,0.5,3.0,1,10,1
157.85788414852232,20,0.25,3.75,0,44,1
178.1007550119908,18,0.5,5.0,1,36,0
157.49763129166953,9,1.0,4.5,0,44,1
246.30216667553387,14,4.116666666666666,11.033333333333333,1,49,0
246.2480014668301,11,4.116944444444444,11.033611111111112,0,49,0
132.84037136552774,21,0.9169444444444445,4.916944444444445,0,36,0
157.26966363697647,8,1.0,4.75,0,44,1
262.28003908345335,12,0.5,19.416666666666668,1,7,0
94.49403743883643,3,0.5,3.0,0,40,1
238.36146435885018,10,2.9169444444444443,9.43361111111111,0,36,0
197.8173467432695,14,0.5,7.0,1,48,0
457.42804584609434,10,0.5,72.66666666666667,0,2,0
186.73775863113764,20,0.5,7.916666666666667,1,0,0
211.09960819879683,21,1.5002777777777778,6.916944444444445,0,24,0
109.594302936863,8,0.0,94.43333333333334,0,5,0
265.5860467710829,11,0.5,21.0,1,2,0
161.5521835193821,21,0.5,3.5,0,40,1
119.0421372466564,9,0.5,5.666666666666667,1,1,0
85.79474110153383,14,0.5,4.0,1,47,0
30.02169512844316,5,0.5,2.25,0,40,1
58.213163557088066,17,0.5,7.0,0,11,0
265.3790696179686,13,2.933611111111111,10.216944444444444,1,49,0
265.4460861271693,12,2.933333333333333,10.216666666666667,0,28,0
201.07287586221412,11,0.5,20.416666666666668,0,50,0
41.592654621505616,15,0.5,6.0,1,2,0
324.5508740076503,10,2.933333333333333,10.5,0,31,0
38.89142221299041,16,0.7502777777777778,4.750277777777778,0,24,0
265.4460861271693,10,2.933333333333333,10.216666666666667,0,34,0
48.623505854246936,10,3.0,6.5,0,44,1
113.79814434622811,17,0.5,6.416666666666667,1,11,0
139.61319704207045,17,0.5,7.0,0,11,0
180.66721938658225,21,1.0,5.5,0,44,1
240.2071674924992,7,0.5,17.916666666666668,1,4,0
178.1007550119908,1,0.5,5.0,1,11,0
240.2071674924992,9,0.5,19.416666666666668,1,0,0
255.57460612952963,12,0.5,7.0,1,10,0
130.11353056098548,3,0.5,2.5,0,40,1
238.37573353696422,7,2.933611111111111,17.600277777777777,1,21,0
24.940001879820187,14,0.5,5.0,1,2,0
509.7527288842721,10,0.5,124.91666666666667,0,14,0
198.28262164838597,13,0.5,7.0,1,48,0
130.44801336380436,17,0.5,7.0,0,18,0
31.908121721565028,8,0.0,68.0,0,5,0
414.06802773625355,10,0.5,70.0,0,50,0
323.949349606822,8,2.933611111111111,17.600277777777777,0,21,0
181.49137940894244,13,1.0,5.0,0,44,1
217.53203054676504,11,0.4666666666666667,77.98333333333333,0,36,0
215.99198346916606,11,0.5,22.5,0,1,0
233.69486920564057,22,1.0,4.75,0,44,1
265.3998442836438,12,2.933611111111111,9.816944444444445,0,31,0
94.49403743883643,3,0.5,3.0,0,40,1
66.29620756879541,18,1.0,4.5,1,18,0
30.02169512844316,5,0.5,2.25,0,40,1
129.46938997080048,17,0.5,4.5,0,50,0
198.28262164838597,6,0.5,7.0,0,48,0
212.78595833158425,17,0.5,4.5,0,41,0
48.29599309849183,15,0.5,6.0,1,2,0
139.61319704207045,17,0.5,7.0,1,11,0
225.1870169302914,16,0.5,7.416666666666667,0,0,0
94.49403743883643,3,0.5,3.0,0,40,1
364.0759604923298,7,0.5,103.41666666666667,0,14,0
265.3998442836438,10,2.933611111111111,9.816944444444445,1,38,0
185.14206514552544,16,0.5,7.0,0,41,0
181.49137940894244,22,1.0,4.666666666666667,1,44,1
71.4916395117698,10,0.5,4.0,1,3,0
351.3415607472895,11,0.5,53.416666666666664,1,14,0
32.07309962730457,21,1.0,2.0,0,45,1
198.85419900603893,8,0.5,67.0,0,30,0
194.46274284410072,8,0.5,18.983333333333334,1,30,0
337.5618540240706,20,1.0,40.0,1,14,0
88.42436343428187,15,1.0002777777777778,4.433611111111111,1,27,0
157.49763129166953,9,1.0,4.5,0,44,1
184.08009613113876,22,1.0,4.666666666666667,0,44,1
130.44801336380436,17,0.5,7.0,1,1,0
30.02169512844316,5,0.5,2.25,0,40,1
32.07309962730457,8,1.0,2.5,0,45,1
39.74687768101048,14,0.9169444444444445,6.416944444444445,0,28,0
265.3998442836438,10,2.933611111111111,9.816944444444445,1,38,0
262.28003908345335,5,0.5,14.416666666666666,1,30,0
0.0,18,1.0,12.0,0,15,0
130.44801336380436,17,0.5,7.0,0,1,0
549.4868394915134,8,0.5,21.5,0,7,0
87.32379476176347,19,0.5,3.5,1,27,0
130.05367572600213,3,0.5,26.5,0,40,1
100.95696332817134,17,1.0,4.0,0,18,0
323.9574277918685,8,2.933611111111111,10.616944444444444,1,31,0
264.1145031311523,2,0.5,7.5,1,7,0
98.55199456885674,15,0.5,3.0,0,3,0
104.63290255302199,15,7.983333333333333,33.983333333333334,0,16,0
393.64472436900974,12,0.5,26.0,0,14,0
337.5618540240706,14,0.5,152.41666666666666,0,14,0
63.39417714468896,9,0.5,2.5,1,10,1
104.96208045524472,16,1.0002777777777778,4.533611111111111,0,27,0
77.86991844187176,12,1.0,3.0,1,24,0
0.0,18,1.0,12.0,0,15,0
120.89395646821744,10,0.5,18.416666666666668,0,0,0
265.8531852611196,8,2.933333333333333,16.6,0,29,0
264.1145031311523,2,0.5,7.5,0,7,0
178.1007550119908,19,0.5,6.0,0,36,0
426.01630273368426,23,0.9833333333333333,9.983333333333333,0,7,0
178.1007550119908,20,0.5,6.0,0,42,0
265.3998442836438,11,2.933611111111111,10.216944444444444,1,49,0
0.0,22,0.5,17.0,0,2,0
178.1007550119908,15,0.5,6.0,1,30,0
265.3790696179686,10,2.933611111111111,10.216944444444444,0,49,0
233.69486920564057,22,1.0,4.75,0,44,1
87.32379476176347,19,0.5,3.5,1,27,0
265.3790696179686,13,2.933611111111111,10.216944444444444,0,49,0
132.84587822009564,4,0.5,18.5,0,11,0
32.05374186326963,8,1.0,2.5,0,45,1
210.0045513565088,11,0.4666666666666667,28.0,0,30,0
48.359839961534625,10,0.5,3.5,0,43,0
426.10081027597,23,0.9833333333333333,7.983333333333333,1,7,0
198.28262164838597,22,0.5,6.966666666666667,1,36,0
261.3429452998258,10,3.6669444444444443,9.383611111111112,0,24,0
30.02169512844316,5,0.5,2.25,0,40,1
208.6114107015427,16,0.5,8.5,1,13,0
265.3790696179686,8,2.933611111111111,11.600277777777778,0,31,0
165.26294436600335,20,1.0,5.25,0,44,1
198.28262164838597,4,0.5,7.0,0,48,0
87.32379476176347,19,0.5,8.5,0,27,0
177.73516526125792,8,0.5,43.416666666666664,0,36,0
32.05374186326963,21,1.0,2.0,0,45,1
363.24389873109584,14,0.5,24.566666666666666,0,37,0
455.57318514944205,13,0.5,22.0,0,50,0
32.05374186326963,22,1.0,3.0,0,45,1
115.88887652055718,22,1.0,10.0,1,50,0
119.72844041413477,7,0.5,19.916666666666668,1,1,0
300.90742294299594,10,0.5,23.416666666666668,1,7,0
66.29539612693945,18,1.0,4.5,1,18,0
105.88798115436636,7,0.5,22.416666666666668,0,11,0
197.8173467432695,3,0.5,6.966666666666667,1,48,0
170.04605960782686,7,0.25,12.5,0,19,0
246.27563075064597,11,4.116944444444444,11.033611111111112,1,30,0
238.37573353696422,8,2.9169444444444443,10.450277777777778,1,31,0
198.28262164838597,3,0.5,-17.0,1,50,0
94.49403743883643,3,0.5,3.0,0,40,1
233.69486920564057,22,1.0,4.75,0,44,1
240.2071674924992,20,0.5,7.416666666666667,1,0,0
197.8173467432695,0,0.5,7.016666666666667,0,48,0
203.55188954525565,11,0.5,21.416666666666668,1,30,0
544.8593570660368,8,0.5,21.5,0,7,0
264.1145031311523,2,0.5,7.5,0,7,0
184.3467621749448,14,0.5,4.0,0,2,0
264.1145031311523,2,0.5,7.5,0,7,0
455.97103687856037,12,0.5,30.916666666666668,0,35,0
240.2071674924992,17,0.5,23.916666666666668,0,30,0
35.13215537004744,7,0.5,4.0,1,11,0
184.08009613113876,9,1.0,5.0,1,44,1
207.43684434589002,14,6.983333333333333,32.983333333333334,0,36,0
94.49403743883643,3,0.5,3.0,0,40,1
135.96204122208982,10,0.5,19.916666666666668,0,36,0
65.34134447244259,17,0.5,-17.0,1,11,0
238.36146435885018,10,2.9169444444444443,9.43361111111111,0,36,0
184.8495757431624,7,0.5,17.0,0,47,0
222.29260249027664,7,0.5,69.41666666666667,0,30,0
246.30216667553387,12,4.116666666666666,11.033333333333333,0,49,0
198.28262164838597,16,0.5,6.966666666666667,1,9,0
246.55447740987196,14,4.116666666666666,11.033333333333333,0,49,0
130.05367572600213,3,0.5,26.5,0,40,1
222.29260249027664,13,0.5,21.416666666666668,0,30,0
94.49403743883643,3,0.5,3.0,0,40,1
81.6483846655777,11,0.5,2.0,1,10,0
135.96204122208982,10,0.5,4.261666666666667,1,36,0
142.17195546858463,18,0.5,6.0,1,25,0
100.95696332817134,22,1.0,4.0,0,18,0
123.33720655718605,16,1.0,4.0,1,3,0
233.69486920564057,22,1.0,4.75,0,44,1
130.05367572600213,3,0.5,26.5,0,40,1
284.5155051272543,8,0.5,8.0,0,7,0
127.45936442406233,9,0.4666666666666667,27.0,1,32,0
103.0869325641917,20,0.5,4.0,1,10,0
94.49403743883643,3,0.5,3.0,0,40,1
234.6197108480726,14,0.5,8.0,1,1,0
32.05374186326963,21,1.0,2.0,0,45,1
113.92723867261743,17,0.5,7.0,1,11,0
100.95696332817134,19,1.0,4.0,1,18,0
272.7257957385398,3,0.5,8.416666666666666,1,36,0
58.213163557088066,17,0.5,7.0,1,11,0
377.2343721391164,7,0.4666666666666667,25.5,1,30,0
85.97111253525577,19,0.5,4.416666666666667,0,18,0
107.3629111708443,12,0.5,6.0,0,50,0
185.16117241848698,3,0.5,7.416666666666667,1,41,0
89.67797745228006,11,1.0,21.0,0,9,0
27.960281794432092,12,0.0,4.0,1,5,0
429.8032020411288,23,0.9833333333333333,7.983333333333333,1,7,0
198.28262164838597,12,0.5,7.0,0,48,0
216.16479324389803,21,0.25,8.25,1,48,0
32.05374186326963,21,1.0,2.0,0,45,1
0.0,22,0.5,18.5,0,2,0
184.08009613113876,9,1.0,5.0,0,44,1
256.00551128082657,10,0.5,20.416666666666668,1,36,0
113.79814434622811,18,0.5,6.416666666666667,0,36,0
130.44801336380436,17,0.5,9.0,0,1,0
30.02169512844316,5,0.5,2.25,0,40,1
246.2480014668301,13,3.183611111111111,10.100277777777778,1,49,0
85.97111253525577,11,0.5,5.416666666666667,0,32,0
194.28567257092539,5,0.5,16.433333333333334,0,30,0
347.7266109634928,8,0.5,44.0,1,37,0
178.1007550119908,17,0.5,6.0,1,11,0
94.49403743883643,3,0.5,3.0,0,40,1
180.66721938658225,21,1.0,5.5,0,44,1
78.24356443171415,12,0.5,4.25,0,47,0
94.49403743883643,3,0.5,3.0,0,40,1
196.65175509138263,15,0.5,23.933333333333334,0,36,0
94.49403743883643,3,0.5,3.0,0,40,1
185.14206514552544,17,0.5,5.5,0,41,0
131.50148084423364,14,0.5,5.0,1,36,0
246.27563075064597,13,4.116944444444444,11.033611111111112,0,28,0
291.0363528185316,15,7.983333333333333,81.98333333333333,0,9,0
168.89521157711553,21,1.0,5.5,0,44,1
238.43256564764945,12,2.9166666666666665,9.433333333333334,0,36,0
145.64196330890005,17,0.7502777777777778,5.050277777777778,1,24,0
63.39417714468896,9,0.5,3.0,1,10,0
221.23735298920764,13,0.5,8.0,1,0,0
130.46204102191194,17,0.5,7.0,0,2,0
106.19719788535795,17,47.0,47.0,1,26,0
246.2480014668301,10,4.866944444444444,21.53361111111111,1,29,0
198.28262164838597,0,0.5,6.983333333333333,1,48,0
94.49403743883643,3,0.5,3.0,0,40,1
87.32379476176347,19,0.5,27.5,0,27,0
0.0,8,0.5,0.5,1,15,0
32.05374186326963,8,1.0,2.5,0,45,1
162.54165332637288,6,0.5,15.5,0,1,0
30.02169512844316,5,0.5,2.25,0,40,1
261.3429452998258,8,2.9169444444444443,10.600277777777778,1,24,0
337.16889331291173,13,0.5,19.416666666666668,1,7,0
198.28262164838597,12,0.5,7.0,1,48,0
84.04183987170703,11,0.75,4.25,0,18,0
284.5155051272543,8,0.5,8.483333333333333,1,7,0
0.0,7,0.5,0.5,1,15,0
32.05374186326963,9,1.0,3.5,0,45,1
32.05374186326963,8,1.0,2.5,0,45,1
165.26294436600335,20,1.0,5.25,0,44,1
383.98111141716134,6,0.4666666666666667,24.5,0,30,0
157.49763129166953,9,1.0,4.5,0,44,1
141.14958301539295,14,0.7502777777777778,4.950277777777778,1,2,0
107.12150217856112,16,0.5,7.0,1,11,0
144.2251939056447,15,7.983333333333333,81.98333333333333,0,32,0
135.27331330098815,9,0.5,33.0,0,8,0
377.2343721391164,6,0.4666666666666667,24.5,0,30,0
130.11353056098548,3,0.5,2.5,0,40,0
141.5295872203975,14,0.5,5.0,1,2,0
198.85419900603893,9,0.5,18.983333333333334,0,30,0
10.245932078303152,8,0.5,2.0,1,10,1
130.05367572600213,3,0.5,26.5,0,40,1
377.2343721391164,6,0.4666666666666667,24.5,0,30,0
30.02169512844316,5,0.5,2.25,0,40,1
100.95696332817134,22,1.0,4.0,1,18,0
30.02169512844316,5,0.5,2.25,0,40,1
198.28262164838597,6,0.5,7.0,1,48,0
143.95695626580218,14,1.0,5.0,1,20,0
124.86887292865572,6,0.5,18.416666666666668,1,33,0
105.12419989151911,10,1.3666666666666667,89.11666666666666,0,12,0
49.637496203208364,16,0.5,6.5,0,36,0
250.9810099269838,11,0.4666666666666667,29.983333333333334,0,30,0
155.89324776305318,10,0.25,5.75,1,18,0
323.9574277918685,12,2.933611111111111,10.500277777777777,0,31,0
165.26294436600335,20,1.0,5.25,0,44,1
457.59462715644844,11,0.5,53.916666666666664,0,14,0
181.49137940894244,22,1.0,4.666666666666667,0,44,1
135.27331330098815,9,1.0,19.5,0,8,0
396.60954407481404,10,0.5,106.91666666666667,0,14,0
95.55566587093475,11,5.983333333333333,71.98333333333333,0,0,0
30.02169512844316,5,0.5,2.25,0,40,1
182.3635021043062,13,0.5,6.0,0,11,0
132.84587822009564,18,0.5,6.416666666666667,0,36,0
181.49137940894244,22,1.0,4.666666666666667,0,44,1
261.3547591085844,11,3.6669444444444443,9.383611111111112,0,24,0
49.216424766930544,20,1.0,4.5,0,46,1
264.1145031311523,2,0.5,7.5,0,7,0
30.02169512844316,5,0.5,2.25,0,40,1
198.28262164838597,16,0.5,6.966666666666667,1,48,0
265.3998442836438,10,2.933611111111111,9.816944444444445,1,38,0
238.36146435885018,10,2.9169444444444443,9.43361111111111,1,49,0
265.3998442836438,12,2.933611111111111,9.816944444444445,0,31,0
130.05367572600213,3,0.5,2.5,1,40,1
5.756089992453012,14,0.5,5.0,1,11,0
337.16889331291173,11,0.5,18.416666666666668,1,7,0
323.949349606822,9,3.683611111111111,20.350277777777777,0,21,0
135.27331330098815,10,0.5,21.0,0,8,0
246.30216667553387,14,4.116666666666666,11.033333333333333,1,49,0
238.43256564764945,9,3.683333333333333,14.35,1,27,0
246.2480014668301,12,4.116944444444444,11.033611111111112,1,30,0
156.2929426402455,13,0.0,27.0,0,5,0
148.73995052216034,13,0.5,8.416666666666666,0,50,0
87.32379476176347,19,0.5,3.5,1,27,0
549.4868394915134,8,0.5,21.5,0,7,0
94.49403743883643,3,0.5,3.0,0,40,1
98.79293955961556,15,0.0,7.5,0,22,0
226.09021662245726,9,1.0,15.0,0,15,0
111.01045116233072,10,0.5,5.666666666666667,1,11,0
95.04066492012285,10,0.5,19.0,1,11,0
61.14299385187883,22,0.5,4.5,1,11,0
249.70725665319353,11,3.9833333333333334,29.983333333333334,0,30,0
198.28262164838597,20,0.5,7.0,1,11,0
100.95696332817134,19,1.0,4.0,0,18,0
0.0,18,1.0,12.0,0,15,0
185.14206514552544,17,0.5,5.5,0,41,0
212.78595833158425,17,0.5,4.5,0,41,0
238.36146435885018,12,2.9169444444444443,9.43361111111111,1,49,0
178.1007550119908,2,0.5,7.0,1,36,0
218.5080548017646,14,0.5,8.416666666666666,0,36,0
218.5080548017646,17,0.5,6.416666666666667,1,11,0
161.90402089155197,13,0.5,5.25,0,50,0
198.28262164838597,3,0.5,6.966666666666667,1,48,0
109.72239518566825,17,0.5,7.0,0,11,0
238.43256564764945,8,3.683333333333333,14.35,0,21,0
208.6114107015427,15,0.5,7.5,1,36,0
198.28262164838597,13,0.5,6.966666666666667,1,48,0
160.06706282376024,6,0.5,14.416666666666666,0,36,0
94.52788851022619,3,0.5,3.0,0,40,1
265.3998442836438,8,2.000277777777778,15.666944444444445,0,34,0
245.35775059182598,4,0.5,6.5,1,49,0
174.99653513855932,6,0.5,17.083333333333332,1,36,0
429.8032020411288,23,0.9833333333333333,7.983333333333333,0,7,0
184.08009613113876,22,1.0,4.666666666666667,0,44,1
221.23735298920764,11,0.5,6.916666666666667,1,0,0
247.6662823776133,9,0.4666666666666667,27.0,0,36,0
30.02169512844316,5,0.5,2.25,0,40,1
246.55447740987196,14,4.116666666666666,11.033333333333333,1,49,0
265.3790696179686,8,2.933611111111111,11.600277777777778,0,31,0
262.28003908345335,8,0.5,40.916666666666664,0,36,0
523.5753099315732,12,0.5,80.41666666666667,0,14,0
